timestamp,base_yaw.pos,base_pitch.pos,elbow_pitch.pos,wrist_roll.pos,wrist_pitch.pos
0.0,-0.0,0.0,-0.0,-0.0,-79.999991
0.03333333333333333,-0.0,-0.013974,0.072886,0.449849,-79.708451
0.06666666666666667,-0.0,-0.057513,0.276968,0.907895,-78.892127
0.1,-0.0,-0.133087,0.590379,1.372393,-77.638487
0.13333333333333333,-0.0,-0.243141,0.991254,1.8416,-76.034984
0.16666666666666666,-0.0,-0.389944,1.457726,2.31377,-74.169099
0.2,-0.0,-0.575376,1.96793,2.78716,-72.128287
0.23333333333333334,-0.0,-0.800649,2.5,3.260026,-70.0
0.26666666666666666,-0.0,-1.065983,3.03207,3.730623,-67.87172
0.3,-0.0,-1.370272,3.542274,4.197208,-65.830907
0.3333333333333333,-0.0,-1.710823,4.008746,4.658033,-63.965015
0.36666666666666664,-0.0,-2.083261,4.409621,5.111359,-62.361512
0.4,-0.0,-2.481676,4.723031,5.555438,-61.107872
0.43333333333333335,-0.0,-2.899042,4.927113,5.988528,-60.291541
0.4666666666666667,-0.0,-3.327816,4.999999,6.408882,-60.000002
0.5,-0.0,-3.7606,4.951111,6.814758,-60.065189
0.5333333333333333,-0.0,-4.190708,4.808889,7.204412,-60.254816
0.5666666666666667,-0.0,-4.61253,4.58,7.576099,-60.560002
0.6,-0.0,-5.021687,4.271111,7.928074,-60.971849
0.6333333333333333,-0.0,-5.415002,3.888889,8.258595,-61.481483
0.6666666666666666,-0.0,-5.790362,3.44,8.565914,-62.079999
0.7,-0.0,-6.146527,2.931111,8.84829,-62.758524
0.7333333333333333,-0.0,-6.48293,2.368888,9.103977,-63.508151
0.7666666666666667,-0.0,-6.799506,1.76,9.331233,-64.320001
0.8,-0.0,-7.096538,1.11111,9.52831,-65.185188
0.8333333333333334,-0.0,-7.374551,0.428889,9.693468,-66.094819
0.8666666666666667,-0.0,-7.634213,-0.28,9.824958,-67.040001
0.9,-0.0,-7.876287,-1.00889,9.921043,-68.011848
0.9333333333333333,-0.0,-8.101575,-1.751111,9.97997,-69.001474
0.9666666666666667,-0.0,-8.310885,-2.5,10.0,-70.0
1.0,-0.0,-8.505022,-3.24889,9.970809,-70.998519
1.0333333333333334,-0.0,-8.684765,-3.991112,9.884993,-71.988152
1.0666666666666667,-0.0,-8.850859,-4.720001,9.745185,-72.959999
1.1,-0.0,-9.004015,-5.428889,9.554019,-73.905188
1.1333333333333333,-0.0,-9.144899,-6.111114,9.314128,-74.814812
